district,year,month,min_temperature_C,max_temperature_C,mean_temperature_C,avg_wind_speed_kmh,precipitation_sum_mm,precipitation_hours_h,extreme_weather_days,avg_shortwave_radiation_MJ_m2,avg_evapotranspiration_mm
Polonnaruwa,2017,3,22.7,31.7,27.2,11.0,34.4,18,0,23.56,7.41
Polonnaruwa,2017,4,25.0,34.2,29.6,15.3,67.7,35,0,22.88,7.67
Polonnaruwa,2017,5,27.2,35.7,31.5,17.6,104.1,53,0,20.0,7.81
Polonnaruwa,2017,6,27.3,38.2,32.8,19.6,129.6,63,0,22.79,8.73
Polonnaruwa,2017,7,27.6,37.0,32.3,12.6,143.9,55,0,27.84,8.96
Polonnaruwa,2017,8,27.5,36.6,32.0,12.5,111.7,69,0,26.66,8.84
Polonnaruwa,2017,9,22.8,34.7,28.8,18.4,138.5,61,0,23.88,8.43
Polonnaruwa,2017,10,23.3,32.4,27.9,19.3,84.4,32,0,21.25,7.41
Polonnaruwa,2017,11,23.3,31.2,27.2,21.0,204.2,89,1,23.59,7.53
Polonnaruwa,2017,12,18.4,29.9,24.1,18.0,191.5,67,0,25.89,7.5
Polonnaruwa,2018,1,19.2,27.6,23.4,16.8,186.9,39,0,22.4,6.9
Polonnaruwa,2018,2,20.5,29.6,25.1,13.5,154.6,37,0,24.06,7.45
Polonnaruwa,2018,3,23.4,32.1,27.8,8.5,48.7,21,0,24.63,7.87
Polonnaruwa,2018,4,24.6,33.3,28.9,9.2,14.0,41,0,27.34,8.48
Polonnaruwa,2018,5,27.4,36.0,31.7,22.7,125.0,50,0,23.19,7.98
Polonnaruwa,2018,6,26.4,38.0,32.2,20.9,142.5,45,0,23.62,8.56
Polonnaruwa,2018,7,27.2,36.1,31.6,14.0,106.4,43,0,22.12,7.7
Polonnaruwa,2018,8,28.2,36.9,32.5,19.7,145.4,58,0,24.68,8.67
Polonnaruwa,2018,9,22.9,32.3,27.6,18.9,133.8,68,0,20.41,7.2
Polonnaruwa,2018,10,22.4,33.5,27.9,13.6,218.5,97,0,21.62,7.17
Polonnaruwa,2018,11,23.0,33.0,28.0,13.3,176.7,42,0,19.6,7.0
Polonnaruwa,2018,12,19.3,28.5,23.9,16.7,196.2,63,0,26.5,7.61
Polonnaruwa,2019,1,19.5,27.3,23.4,15.0,159.3,68,0,28.55,7.39
Polonnaruwa,2019,2,19.0,27.2,23.1,20.0,171.0,33,0,25.25,7.14
Polonnaruwa,2019,3,24.3,30.7,27.5,13.7,48.7,44,0,25.39,7.75
Polonnaruwa,2019,4,22.3,32.2,27.2,9.7,43.1,40,0,25.98,8.06
Polonnaruwa,2019,5,26.4,37.7,32.0,19.7,114.2,60,0,21.32,8.28
Polonnaruwa,2019,6,27.9,36.1,32.0,17.0,76.2,18,0,23.29,8.49
Polonnaruwa,2019,7,29.0,38.7,33.9,18.5,66.3,29,0,25.4,8.94
Polonnaruwa,2019,8,27.2,36.7,32.0,13.3,84.7,41,0,22.43,8.78
Polonnaruwa,2019,9,23.1,31.8,27.5,12.4,87.3,16,0,25.26,8.31
Polonnaruwa,2019,10,23.1,35.3,29.2,12.5,191.1,52,0,23.61,8.07
Polonnaruwa,2019,11,24.6,31.7,28.1,15.0,209.2,69,0,17.87,6.66
Polonnaruwa,2019,12,21.5,31.6,26.6,15.3,144.9,34,0,26.56,8.15
Polonnaruwa,2020,1,20.5,27.8,24.1,17.6,201.8,69,0,25.91,7.01
Polonnaruwa,2020,2,21.2,27.6,24.4,20.0,194.1,33,0,22.58,7.13
Polonnaruwa,2020,3,23.8,33.5,28.6,15.6,69.3,19,0,24.19,7.87
Polonnaruwa,2020,4,22.3,31.8,27.1,12.2,32.1,32,0,25.43,8.22
Polonnaruwa,2020,5,28.5,36.1,32.3,19.0,108.4,55,0,18.29,7.67
Polonnaruwa,2020,6,26.0,36.4,31.2,18.5,117.9,54,0,19.19,7.69
Polonnaruwa,2020,7,29.1,35.7,32.4,17.1,114.1,57,0,28.03,8.46
Polonnaruwa,2020,8,28.2,38.9,33.5,19.5,109.9,38,0,24.45,9.0
Polonnaruwa,2020,9,23.5,29.3,26.4,19.5,55.2,38,0,18.33,7.15
Polonnaruwa,2020,10,22.8,34.3,28.5,18.4,225.5,67,0,21.96,7.49
Polonnaruwa,2020,11,24.5,31.0,27.8,15.1,181.6,44,0,24.06,8.05
Polonnaruwa,2020,12,19.7,30.3,25.0,15.8,219.7,57,0,27.34,7.72
Polonnaruwa,2021,1,18.7,30.7,24.7,14.8,226.1,70,0,20.96,6.95
Polonnaruwa,2021,2,18.6,28.3,23.5,20.0,262.9,94,0,23.64,6.82
Polonnaruwa,2021,3,24.2,34.3,29.2,14.6,78.2,41,0,26.12,7.92
Polonnaruwa,2021,4,23.0,31.7,27.4,16.4,104.7,68,0,23.36,8.41
Polonnaruwa,2021,5,28.0,35.4,31.7,20.4,178.5,40,0,22.28,8.64
Polonnaruwa,2021,6,29.6,34.6,32.1,14.8,104.2,38,0,23.0,8.03
Polonnaruwa,2021,7,27.1,37.5,32.3,13.4,80.1,27,0,25.08,8.27
Polonnaruwa,2021,8,26.6,39.8,33.2,13.6,142.0,35,0,25.73,9.44
Polonnaruwa,2021,9,24.2,32.0,28.1,18.5,62.0,25,0,21.75,7.13
Polonnaruwa,2021,10,23.9,32.7,28.3,17.2,253.5,57,0,24.29,8.2
Polonnaruwa,2021,11,23.7,29.9,26.8,15.4,115.7,44,0,22.54,6.95
Polonnaruwa,2021,12,19.3,26.4,22.9,17.3,143.9,50,0,28.95,7.71
Polonnaruwa,2022,1,20.5,31.2,25.9,18.9,196.1,37,0,27.32,7.75
Polonnaruwa,2022,2,17.9,28.5,23.2,17.4,221.8,56,0,21.5,7.18
Polonnaruwa,2022,3,24.4,33.6,29.0,17.6,67.3,17,0,28.59,8.46
Polonnaruwa,2022,4,24.8,33.7,29.2,17.5,62.0,32,0,25.72,8.0
Polonnaruwa,2022,5,27.2,37.2,32.2,19.3,161.9,66,0,23.47,8.43
Polonnaruwa,2022,6,28.4,39.7,34.0,15.4,80.3,31,0,23.31,8.88
Polonnaruwa,2022,7,27.4,36.0,31.7,13.1,126.8,68,0,25.76,8.29
Polonnaruwa,2022,8,26.2,35.5,30.9,20.0,89.6,44,0,25.67,8.73
Polonnaruwa,2022,9,24.2,32.8,28.5,13.0,131.3,35,0,20.99,7.77
Polonnaruwa,2022,10,23.2,34.9,29.0,17.9,246.2,56,0,23.15,7.76
Polonnaruwa,2022,11,22.2,34.4,28.3,16.1,127.5,48,0,19.96,7.96
Polonnaruwa,2022,12,19.7,29.6,24.6,19.0,252.2,81,0,26.61,7.45
Polonnaruwa,2023,1,18.6,30.9,24.8,15.5,124.1,65,0,25.51,8.47
Polonnaruwa,2023,2,18.6,31.0,24.8,19.3,139.1,64,0,22.49,7.0
Polonnaruwa,2023,3,24.9,32.2,28.6,15.9,51.5,19,0,22.12,7.41
Polonnaruwa,2023,4,24.6,32.8,28.7,8.2,59.3,22,0,25.94,7.81
Polonnaruwa,2023,5,26.7,35.8,31.2,13.5,113.8,62,0,24.68,8.19
Polonnaruwa,2023,6,28.1,40.0,34.0,15.7,104.6,64,0,22.7,8.02
Polonnaruwa,2023,7,29.0,35.6,32.3,18.2,111.1,63,0,20.35,7.89
Polonnaruwa,2023,8,26.5,37.5,32.0,21.4,138.8,56,0,20.78,7.72
Polonnaruwa,2023,9,23.8,30.8,27.3,11.1,139.7,54,0,21.56,7.27
Polonnaruwa,2023,10,23.4,34.2,28.8,18.4,121.6,41,0,24.3,7.89
Polonnaruwa,2023,11,22.7,32.8,27.8,16.4,176.3,61,0,20.07,7.0
Polonnaruwa,2023,12,19.8,27.8,23.8,22.0,266.2,59,0,21.88,6.79
Polonnaruwa,2024,1,20.6,29.6,25.1,10.9,191.8,42,0,28.15,7.63
Polonnaruwa,2024,2,18.4,29.7,24.0,12.2,259.6,82,0,23.71,7.23
Polonnaruwa,2024,3,24.4,33.4,28.9,13.0,53.7,33,0,25.27,7.73
Polonnaruwa,2024,4,23.0,36.1,29.6,11.8,17.0,41,0,22.5,8.28
Polonnaruwa,2024,5,28.6,34.6,31.6,15.4,109.6,42,0,24.0,7.71
Polonnaruwa,2024,6,26.3,37.3,31.8,11.0,113.8,56,0,20.45,8.09
Polonnaruwa,2024,7,26.2,34.3,30.2,13.0,149.8,31,0,22.34,8.46
Polonnaruwa,2024,8,28.4,37.1,32.8,13.8,133.8,64,0,21.98,8.57
Polonnaruwa,2024,9,22.8,31.4,27.1,18.7,92.3,24,0,21.08,7.17
Polonnaruwa,2024,10,22.8,32.2,27.5,19.2,200.8,73,0,21.03,7.02
Polonnaruwa,2024,11,22.2,32.0,27.1,12.6,265.7,66,0,21.67,7.15
Polonnaruwa,2024,12,18.7,28.9,23.8,17.7,127.6,55,0,28.0,7.39
Puttalam,2010,1,22.1,27.8,25.0,24.5,243.8,79,1,24.19,6.99
Puttalam,2010,2,21.4,29.5,25.4,18.0,307.8,148,0,18.83,6.47
Puttalam,2010,3,23.3,30.6,27.0,20.0,40.3,20,0,27.58,7.3
Puttalam,2010,4,24.9,33.7,29.3,23.4,87.4,34,0,26.03,7.89
Puttalam,2010,5,26.9,35.5,31.2,24.9,182.7,54,0,19.56,8.04
Puttalam,2010,6,26.5,33.2,29.9,18.2,156.6,54,0,19.62,7.06
Puttalam,2010,7,27.9,35.0,31.4,23.2,166.7,46,0,25.42,7.79
Puttalam,2010,8,27.0,37.4,32.2,22.7,109.9,30,0,26.16,8.96
Puttalam,2010,9,22.5,35.3,28.9,21.0,120.6,63,0,24.06,7.34
Puttalam,2010,10,24.1,31.4,27.8,19.3,212.4,83,0,19.57,6.81
Puttalam,2010,11,23.3,31.0,27.1,27.9,272.8,79,0,21.48,7.02
Puttalam,2010,12,22.8,31.5,27.1,18.7,258.4,78,2,24.25,7.95
Puttalam,2011,1,22.4,30.0,26.2,15.7,209.9,72,0,23.72,7.66
Puttalam,2011,2,21.4,30.3,25.9,20.0,157.0,51,0,23.56,7.03
Puttalam,2011,3,24.0,31.9,27.9,22.8,72.3,42,0,23.82,7.99
Puttalam,2011,4,24.6,31.1,27.9,21.8,67.2,31,0,25.74,7.89
Puttalam,2011,5,27.2,32.7,30.0,26.4,130.3,53,0,21.72,7.49
Puttalam,2011,6,26.2,33.0,29.6,23.2,146.2,69,0,22.08,7.57
Puttalam,2011,7,27.2,35.7,31.5,24.2,161.9,60,0,27.63,8.91
Puttalam,2011,8,27.2,34.3,30.8,24.5,190.7,40,0,24.98,8.03
Puttalam,2011,9,25.8,32.6,29.2,17.9,153.7,36,0,21.34,7.43
Puttalam,2011,10,23.6,32.6,28.1,27.2,199.3,44,0,18.17,7.35
Puttalam,2011,11,24.8,32.3,28.5,21.2,265.0,83,0,19.35,7.08
Puttalam,2011,12,21.2,28.6,24.9,16.2,204.1,75,0,23.32,7.95
Puttalam,2012,1,19.9,26.7,23.3,17.7,247.0,56,0,26.99,7.08
Puttalam,2012,2,23.2,29.4,26.3,20.5,167.7,33,0,29.83,8.2
Puttalam,2012,3,24.7,29.1,26.9,14.4,39.0,23,0,27.04,7.15
Puttalam,2012,4,22.8,32.0,27.4,17.1,77.0,31,0,22.81,7.72
Puttalam,2012,5,27.4,35.2,31.3,23.6,126.9,45,0,23.36,8.15
Puttalam,2012,6,25.2,36.5,30.9,23.9,153.2,42,0,23.46,8.67
Puttalam,2012,7,26.2,36.7,31.5,24.3,179.2,48,0,26.76,8.31
Puttalam,2012,8,27.8,33.9,30.9,27.4,105.5,37,0,23.94,8.21
Puttalam,2012,9,24.1,31.5,27.8,14.6,125.2,54,0,19.86,7.04
Puttalam,2012,10,24.4,31.7,28.0,24.2,156.9,31,0,20.16,7.2
Puttalam,2012,11,23.9,34.0,28.9,22.0,266.0,57,2,23.75,8.03
Puttalam,2012,12,19.5,28.5,24.0,25.8,246.8,98,1,25.72,6.96
Puttalam,2013,1,20.6,29.7,25.1,21.1,151.1,45,0,25.63,7.29
Puttalam,2013,2,20.9,29.6,25.2,25.6,189.7,66,0,25.32,7.48
Puttalam,2013,3,23.7,32.7,28.2,18.7,67.2,17,0,27.23,8.27
Puttalam,2013,4,22.5,33.4,27.9,14.8,41.9,31,0,23.59,8.18
Puttalam,2013,5,29.0,35.7,32.4,27.0,148.7,60,0,21.49,8.27
Puttalam,2013,6,28.8,37.0,32.9,16.6,164.9,47,0,18.21,7.56
Puttalam,2013,7,29.6,33.1,31.4,15.3,183.7,57,0,27.54,8.31
Puttalam,2013,8,27.2,35.4,31.3,18.9,163.3,35,0,21.63,7.49
Puttalam,2013,9,24.1,31.8,28.0,16.9,165.3,52,0,23.01,8.19
Puttalam,2013,10,24.6,32.0,28.3,23.2,165.3,64,0,21.24,6.93
Puttalam,2013,11,23.1,33.8,28.4,26.9,144.3,52,0,18.28,7.22
Puttalam,2013,12,22.0,28.2,25.1,21.4,200.2,51,0,27.34,7.23
Puttalam,2014,1,20.9,26.5,23.7,23.6,269.9,73,0,26.68,7.19
Puttalam,2014,2,21.7,29.4,25.5,27.6,275.0,69,0,24.56,7.32
Puttalam,2014,3,23.9,33.0,28.4,17.2,80.0,32,0,27.06,8.03
Puttalam,2014,4,23.4,32.9,28.1,21.6,18.2,45,0,21.61,7.7
Puttalam,2014,5,27.9,36.3,32.1,15.4,175.4,60,0,21.78,8.06
Puttalam,2014,6,27.2,34.8,31.0,28.5,165.5,39,0,23.06,8.06
Puttalam,2014,7,27.7,36.5,32.1,22.5,204.5,70,0,24.98,8.88
Puttalam,2014,8,28.4,37.1,32.8,27.3,146.9,49,0,22.1,8.23
Puttalam,2014,9,25.3,31.2,28.2,23.7,155.3,40,0,20.25,6.67
Puttalam,2014,10,24.9,30.8,27.9,26.4,197.1,52,0,24.51,7.64
Puttalam,2014,11,25.7,31.7,28.7,22.2,253.5,80,0,20.41,7.22
Puttalam,2014,12,23.0,32.3,27.6,17.7,256.6,59,0,21.36,7.31
Puttalam,2015,1,23.0,28.1,25.6,18.1,199.3,49,0,24.46,7.54
Puttalam,2015,2,20.2,29.3,24.8,23.1,208.0,85,0,25.86,7.8
Puttalam,2015,3,25.2,33.4,29.3,16.5,45.1,19,0,25.94,8.05
Puttalam,2015,4,25.6,34.3,29.9,22.3,38.0,29,0,23.85,7.5
Puttalam,2015,5,27.8,35.0,31.4,16.2,148.2,64,0,21.19,7.96
Puttalam,2015,6,27.3,33.9,30.6,23.9,179.9,33,0,21.41,7.73
Puttalam,2015,7,27.6,35.5,31.6,16.5,177.6,45,0,24.5,8.38
Puttalam,2015,8,27.9,32.8,30.3,17.4,202.9,67,0,26.75,8.48
Puttalam,2015,9,22.6,33.5,28.1,22.5,70.0,36,0,20.41,7.45
Puttalam,2015,10,23.4,30.4,26.9,26.1,166.4,36,1,22.32,7.37
Puttalam,2015,11,25.0,31.4,28.2,24.5,250.6,80,1,21.04,7.62
Puttalam,2015,12,21.3,29.2,25.2,27.0,235.1,80,0,24.9,7.54
Puttalam,2016,1,21.0,29.0,25.0,20.1,180.2,31,0,25.45,7.79
Puttalam,2016,2,20.3,30.1,25.2,17.9,139.3,63,0,21.71,6.95
Puttalam,2016,3,23.9,31.1,27.5,24.5,60.1,25,0,27.69,8.32
Puttalam,2016,4,24.1,33.6,28.9,23.0,85.4,22,0,22.16,7.89
Puttalam,2016,5,27.8,35.8,31.8,23.7,126.3,55,0,20.05,8.19
Puttalam,2016,6,26.2,34.5,30.4,21.5,130.8,65,0,24.83,7.95
Puttalam,2016,7,26.3,33.9,30.1,21.1,207.9,73,1,23.92,7.55
Puttalam,2016,8,28.4,34.4,31.4,26.9,186.4,33,0,19.96,6.83
Puttalam,2016,9,24.6,32.7,28.7,25.3,98.8,15,0,20.74,7.32
Puttalam,2016,10,24.4,33.0,28.7,18.0,196.1,65,0,21.12,7.1
Puttalam,2016,11,24.7,34.4,29.5,26.1,273.8,80,0,21.31,7.2
Puttalam,2016,12,21.7,30.9,26.3,20.5,190.2,58,0,26.12,7.97
Puttalam,2017,1,20.9,30.7,25.8,20.8,254.4,84,1,28.09,7.85
Puttalam,2017,2,20.3,29.7,25.0,19.4,265.8,73,1,24.48,7.55
Puttalam,2017,3,23.2,31.5,27.4,21.0,92.7,21,0,28.04,7.56
Puttalam,2017,4,24.0,29.5,26.8,16.0,76.5,22,0,23.09,7.6
Puttalam,2017,5,26.4,36.8,31.6,27.1,122.7,53,0,20.4,8.19
Puttalam,2017,6,26.2,35.7,31.0,28.4,84.7,16,0,25.36,8.44
Puttalam,2017,7,28.3,34.6,31.5,17.0,160.6,66,0,22.61,8.64
Puttalam,2017,8,26.6,33.7,30.2,26.6,178.6,65,0,25.52,7.88
Puttalam,2017,9,23.6,32.4,28.0,15.7,154.9,45,0,24.28,7.41
Puttalam,2017,10,24.9,33.2,29.1,19.9,161.9,32,0,20.48,7.7
Puttalam,2017,11,24.3,31.7,28.0,19.1,184.9,41,0,21.63,7.1
Puttalam,2017,12,20.4,29.8,25.1,23.7,224.7,92,0,24.3,7.1
Puttalam,2018,1,21.7,26.1,23.9,23.4,252.7,57,0,21.15,6.99
Puttalam,2018,2,21.2,28.3,24.8,17.0,232.5,59,0,24.24,7.42
Puttalam,2018,3,24.9,32.5,28.7,13.4,57.7,33,0,25.79,8.5
Puttalam,2018,4,23.9,30.9,27.4,12.9,38.5,15,0,28.34,7.52
Puttalam,2018,5,28.7,34.4,31.5,16.5,171.3,51,0,24.61,8.48
Puttalam,2018,6,26.3,35.4,30.9,24.6,94.1,18,0,22.33,7.92
Puttalam,2018,7,28.1,35.8,31.9,28.2,125.8,62,0,27.86,9.02
Puttalam,2018,8,28.7,36.4,32.5,25.3,124.9,70,0,21.54,8.33
Puttalam,2018,9,24.2,32.8,28.5,24.1,180.8,34,0,23.01,7.74
Puttalam,2018,10,25.8,31.4,28.6,25.7,241.1,84,1,19.26,6.88
Puttalam,2018,11,25.6,32.7,29.2,15.2,230.2,84,0,18.54,7.72
Puttalam,2018,12,20.7,27.8,24.2,17.2,194.1,47,0,24.08,7.03
Puttalam,2019,1,20.4,28.1,24.2,25.4,319.8,90,2,25.57,7.0
Puttalam,2019,2,22.3,29.9,26.1,28.1,237.0,50,0,21.7,7.12
Puttalam,2019,3,23.7,32.2,28.0,24.7,82.7,41,0,28.05,8.31
Puttalam,2019,4,24.3,30.5,27.4,17.1,62.3,17,0,25.62,7.39
Puttalam,2019,5,27.8,33.0,30.4,27.2,210.1,62,0,20.47,7.62
Puttalam,2019,6,28.4,34.1,31.2,19.1,144.9,51,0,22.54,7.69
Puttalam,2019,7,25.6,35.2,30.4,20.1,127.5,44,0,25.75,8.84
Puttalam,2019,8,29.1,35.9,32.5,27.7,120.8,50,0,24.32,8.46
Puttalam,2019,9,25.2,31.3,28.2,20.5,127.6,40,0,24.57,7.12
Puttalam,2019,10,24.2,30.6,27.4,25.2,222.0,63,0,22.22,6.87
Puttalam,2019,11,25.9,33.9,29.9,20.2,264.0,67,1,25.85,8.37
Puttalam,2019,12,20.7,29.5,25.1,18.6,239.9,61,0,24.16,7.43
Puttalam,2020,1,22.5,30.0,26.2,20.2,261.8,88,0,26.24,7.38
Puttalam,2020,2,20.8,29.4,25.1,24.8,142.3,36,0,25.52,7.49
Puttalam,2020,3,23.7,31.8,27.8,17.5,54.8,37,0,25.72,8.37
Puttalam,2020,4,23.9,31.1,27.5,15.8,75.4,32,0,25.75,8.19
Puttalam,2020,5,27.5,32.4,29.9,23.9,135.5,43,0,25.82,8.41
Puttalam,2020,6,28.7,34.9,31.8,20.6,109.7,49,0,23.71,7.85
Puttalam,2020,7,26.8,35.5,31.1,16.1,121.1,60,0,25.1,8.46
Puttalam,2020,8,28.6,35.8,32.2,19.4,112.1,61,0,23.86,8.07
Puttalam,2020,9,25.3,33.7,29.5,27.7,168.7,44,0,19.65,7.22
Puttalam,2020,10,23.4,31.3,27.4,16.8,302.2,82,0,19.21,7.01
Puttalam,2020,11,23.8,31.3,27.6,18.4,238.4,63,0,18.47,7.59
Puttalam,2020,12,20.4,26.3,23.4,21.4,279.7,76,1,26.27,7.21
Puttalam,2021,1,21.8,27.8,24.8,20.7,193.7,64,0,22.81,6.83
Puttalam,2021,2,22.0,31.0,26.5,28.7,155.4,38,0,22.2,7.45
Puttalam,2021,3,26.0,32.6,29.3,17.5,40.6,44,0,27.99,8.31
Puttalam,2021,4,23.2,33.4,28.3,21.7,48.5,44,0,23.87,7.88
Puttalam,2021,5,28.7,33.2,31.0,19.3,118.5,65,0,22.53,7.59
Puttalam,2021,6,27.6,34.0,30.8,22.7,154.8,47,0,21.01,8.07
Puttalam,2021,7,26.6,34.8,30.7,19.4,150.1,34,0,23.96,7.76
Puttalam,2021,8,26.7,35.6,31.1,26.5,97.3,37,0,22.78,8.26
Puttalam,2021,9,23.5,32.0,27.8,22.2,165.3,37,0,17.71,7.01
Puttalam,2021,10,23.6,33.4,28.5,19.0,185.8,69,0,21.26,7.44
Puttalam,2021,11,24.1,31.7,27.9,18.7,322.9,92,3,17.76,6.94
Puttalam,2021,12,20.6,30.4,25.5,21.9,210.2,76,0,21.53,7.28
Puttalam,2022,1,21.4,28.8,25.1,17.4,247.7,68,0,24.67,7.65
Puttalam,2022,2,23.0,27.0,25.0,28.4,280.6,64,2,25.24,7.41
Puttalam,2022,3,26.1,33.8,29.9,18.6,36.8,25,0,26.49,8.82
Puttalam,2022,4,24.8,31.8,28.3,22.1,65.6,42,0,25.45,7.97
Puttalam,2022,5,27.9,34.9,31.4,15.6,104.9,46,0,23.79,8.33
Puttalam,2022,6,28.1,33.2,30.7,26.6,146.4,54,0,25.05,8.1
Puttalam,2022,7,28.3,35.2,31.8,19.5,145.2,67,0,22.98,7.5
Puttalam,2022,8,26.7,33.0,29.9,22.2,133.5,57,0,22.5,7.44
Puttalam,2022,9,23.6,32.3,27.9,26.6,157.7,37,0,24.01,7.95
Puttalam,2022,10,26.2,32.7,29.5,16.0,289.9,59,0,18.14,6.93
Puttalam,2022,11,24.1,32.3,28.2,17.3,148.8,48,0,21.03,7.39
Puttalam,2022,12,21.4,28.6,25.0,20.3,238.0,79,0,27.3,7.74
Puttalam,2023,1,20.6,31.0,25.8,28.2,292.3,67,1,25.35,7.47
Puttalam,2023,2,20.6,29.5,25.1,21.6,161.3,31,0,27.54,7.56
Puttalam,2023,3,26.0,32.0,29.0,23.2,28.4,39,0,25.0,7.18
Puttalam,2023,4,24.8,33.8,29.3,15.4,71.8,42,0,21.9,7.92
Puttalam,2023,5,27.0,36.8,31.9,26.7,180.6,40,0,21.98,7.79
Puttalam,2023,6,27.6,35.0,31.3,17.2,146.7,44,0,22.25,8.36
Puttalam,2023,7,27.5,37.1,32.3,25.5,106.3,68,0,24.21,8.26
Puttalam,2023,8,28.0,36.1,32.0,27.1,165.9,41,0,25.94,7.97
Puttalam,2023,9,23.6,33.0,28.3,22.9,62.3,35,0,24.2,7.7
Puttalam,2023,10,26.0,31.7,28.9,26.4,184.8,67,0,21.88,6.96
Puttalam,2023,11,22.8,33.4,28.1,17.3,200.9,63,0,24.34,7.65
Puttalam,2023,12,23.7,29.6,26.6,23.9,238.4,77,0,22.65,6.36
Puttalam,2024,1,22.5,27.9,25.2,15.8,165.9,67,0,24.64,6.82
Puttalam,2024,2,22.0,30.5,26.2,19.4,105.5,64,0,26.34,8.26
Puttalam,2024,3,25.5,30.9,28.2,12.0,81.9,28,0,26.23,7.66
Puttalam,2024,4,25.3,35.2,30.2,18.4,55.2,41,0,22.13,8.37
Puttalam,2024,5,28.6,34.2,31.4,24.1,209.9,67,0,22.03,7.94
Puttalam,2024,6,27.6,33.0,30.3,24.8,190.1,43,0,20.53,7.29
Puttalam,2024,7,27.4,34.7,31.1,26.6,115.9,50,0,25.11,7.89
Puttalam,2024,8,27.3,35.4,31.4,24.3,174.3,44,0,26.8,8.25
Puttalam,2024,9,24.5,34.0,29.2,28.2,126.1,59,0,22.64,8.1
Puttalam,2024,10,24.4,34.6,29.5,24.3,191.0,69,0,18.61,7.49
Puttalam,2024,11,26.0,32.3,29.1,22.4,220.6,69,0,19.27,7.4
Puttalam,2024,12,20.4,26.5,23.4,18.2,238.7,52,0,24.97,7.02
Ratnapura,2010,1,21.5,25.8,23.6,15.4,257.5,82,0,23.05,6.26
Ratnapura,2010,2,19.4,27.1,23.2,11.7,193.6,33,0,26.72,7.76
Ratnapura,2010,3,22.4,28.4,25.4,8.2,216.2,52,0,20.27,6.49
Ratnapura,2010,4,23.0,29.6,26.3,14.8,128.0,52,0,21.05,6.98
Ratnapura,2010,5,24.0,32.8,28.4,15.4,513.9,109,0,12.95,6.2
Ratnapura,2010,6,23.3,30.7,27.0,9.5,461.8,102,0,18.85,6.67
Ratnapura,2010,7,24.3,31.3,27.8,8.8,346.1,97,0,20.01,7.39
Ratnapura,2010,8,23.9,32.5,28.2,16.2,406.3,103,0,16.55,6.72
Ratnapura,2010,9,20.1,29.6,24.9,11.3,285.3,81,0,22.65,6.54
Ratnapura,2010,10,22.3,27.0,24.6,14.6,277.1,85,0,18.19,6.46
Ratnapura,2010,11,23.5,28.6,26.1,9.5,160.3,38,0,19.86,7.18
Ratnapura,2010,12,21.0,28.3,24.6,12.3,213.5,70,0,18.58,6.45
Ratnapura,2011,1,20.4,29.0,24.7,15.3,276.4,80,0,21.41,6.34
Ratnapura,2011,2,19.4,27.8,23.6,17.8,234.6,94,0,23.44,6.87
Ratnapura,2011,3,24.4,30.9,27.6,8.1,176.9,44,0,22.9,7.51
Ratnapura,2011,4,21.8,26.5,24.1,14.0,235.5,75,0,24.66,7.11
Ratnapura,2011,5,23.2,30.2,26.7,12.9,348.8,102,0,20.26,7.68
Ratnapura,2011,6,24.6,30.7,27.6,11.0,466.8,144,0,13.88,6.56
Ratnapura,2011,7,25.1,31.4,28.2,12.5,301.7,90,0,22.31,7.51
Ratnapura,2011,8,25.4,33.0,29.2,13.9,407.4,121,0,23.02,7.68
Ratnapura,2011,9,23.9,29.9,26.9,14.0,418.6,120,0,15.31,6.87
Ratnapura,2011,10,21.5,28.8,25.1,16.7,259.2,95,0,21.6,6.99
Ratnapura,2011,11,24.0,29.6,26.8,13.0,286.4,52,0,15.79,6.52
Ratnapura,2011,12,19.9,28.6,24.2,12.9,180.2,39,0,20.39,6.57
Ratnapura,2012,1,21.8,25.9,23.9,10.3,224.8,56,0,22.79,6.97
Ratnapura,2012,2,20.8,28.2,24.5,17.1,258.0,83,0,22.01,6.87
Ratnapura,2012,3,23.0,28.1,25.6,8.7,102.0,57,0,18.58,5.81
Ratnapura,2012,4,22.7,28.7,25.7,9.0,127.2,51,0,22.74,6.95
Ratnapura,2012,5,23.4,31.1,27.2,11.5,466.8,133,0,14.85,5.72
Ratnapura,2012,6,23.5,29.4,26.4,16.7,333.9,137,0,16.32,6.36
Ratnapura,2012,7,23.9,32.0,27.9,11.4,406.8,146,0,20.23,7.38
Ratnapura,2012,8,23.9,31.8,27.9,12.0,495.7,150,0,21.54,6.91
Ratnapura,2012,9,21.0,29.0,25.0,12.2,510.0,100,0,19.03,6.59
Ratnapura,2012,10,21.8,30.2,26.0,11.7,193.1,41,0,18.58,7.36
Ratnapura,2012,11,22.0,31.6,26.8,17.0,303.7,108,0,18.57,6.82
Ratnapura,2012,12,20.8,25.0,22.9,12.1,312.7,84,0,18.1,5.71
Ratnapura,2013,1,21.8,26.4,24.1,14.4,346.2,101,0,17.76,6.28
Ratnapura,2013,2,19.7,25.9,22.8,11.1,295.6,92,0,19.85,6.29
Ratnapura,2013,3,22.2,28.7,25.4,13.1,195.7,50,0,21.56,6.6
Ratnapura,2013,4,23.9,28.4,26.1,7.0,134.2,53,0,20.99,7.16
Ratnapura,2013,5,26.3,33.2,29.8,17.6,391.0,130,0,18.42,7.15
